EventKey,MatchLevel,MatchNumber,Alliiance,Alliance Index,Team Number,Team Name,Auto-L3Make,Auto-L3Miss,Auto-L2Make,Auto-L2Miss,Auto-TroughMake,Auto-TroughMiss,Auto-RemovedAlgaeMake,Auto-RemovedAlgaeMiss,Auto-ScoredProcessorMake,Auto-ScoredProcessorMiss,Auto-ScoredBargeMake,Auto-ScoredBargeMiss,Tele-Op-L4Make,Tele-Op-L4Miss,Tele-Op-L3Make,Tele-Op-L3Miss,Tele-Op-L2Make,Tele-Op-L2Miss,Tele-Op-TroughMake,Tele-Op-TroughMiss,Tele-Op-RemovedAlgaeMake,Tele-Op-RemovedAlgaeMiss,Tele-Op-ScoredProcessorMake,Tele-Op-ScoredProcessorMiss,Tele-Op-ScoredBargeMake,Tele-Op-ScoredBargeMiss,Climbing,Climb Attempt,DriverPerformance,DidTheyPLAYDefense?HowEffective?,WasDefensePlayedONThem?HowEffective?,Notes,ScouterName,ScoutedTime
2025chcmp,0,83,Red,1,1086,Blue Cheese,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,,SP,Sat Apr 05 2025 16:43:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,83,Red,2,3136,O.R.C.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,4,1,2,0,0,Mid,Jaxon  Spoon,Sat Apr 05 2025 16:41:58 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,84,Blue,1,346,RoboHawks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,GOT STUCK ON CORAL AND ALGAE AT THE SAME TIME WHILE TRYING TO PLAY DEFENSE,Isaac Hassett,Sat Apr 05 2025 16:48:30 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,84,Blue,2,6863,Squirrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,1,3,0,0,,Megan,Sat Apr 05 2025 16:48:41 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,84,Blue,3,8590,Cavbotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,DJ,Sat Apr 05 2025 16:49:26 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,84,Red,1,1895,Lambda Corps,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,2,1,4,0,0,"amazing algae bot, but only processor tho",SP,Sat Apr 05 2025 16:48:23 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,84,Red,2,422,The Mech Tech Dragons,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,2,0,4,0,0,0,0,0,0,0,4,1,4,0,0,Very fast and smooth,Jaxon  Spoon,Sat Apr 05 2025 16:48:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,85,Blue,1,6326,⚡ Baltimore Bolts ⚡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,Got stuck on algae while playing defense at the end,Isaac Hassett,Sat Apr 05 2025 16:54:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,85,Blue,2,2890,The Hawk Collective,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 16:55:00 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,85,Blue,3,10224,MAV MECHANICS (NASA),0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,DJ,Sat Apr 05 2025 16:57:46 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,85,Red,1,4505,McDonogh Robotics,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Pp,Sat Apr 05 2025 16:55:28 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,85,Red,2,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,They were broken and couldn’t grip coral,Jaxon  Spoon,Sat Apr 05 2025 16:55:20 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Blue,1,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,2,0,0,0,0,0,4,1,3,0,0,Watch elevator height when maneuvering.,Isaac Hassett,Sat Apr 05 2025 17:02:30 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Blue,2,1727,REX,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 17:01:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Blue,3,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,DJ,Sat Apr 05 2025 17:02:35 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Blue,3,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,DJ,Sat Apr 05 2025 17:07:23 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Red,1,8726,CryptoHawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Fell over lol,Pp,Sat Apr 05 2025 17:00:07 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,86,Red,2,5338,ACL RoboLoCo,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,They were broken and couldn’t grip coral,Jaxon  Spoon,Sat Apr 05 2025 17:01:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,87,Blue,1,540,TALON 540 Godwin Robotics,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 17:10:49 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,87,Blue,2,2186,Dogs of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,Not as aggressive as it usually is with defense. Maybe it’s breaking?,Megan,Sat Apr 05 2025 17:10:50 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,87,Blue,3,1629,Garrett Coalition (GaCo),0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,,DJ,Sat Apr 05 2025 17:10:48 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,87,Red,1,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,4,1,3,0,2,,Pp,Sat Apr 05 2025 17:10:42 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,87,Red,2,2106,The Junkyard Dogs,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,Jaxon  Spoon,Sat Apr 05 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,88,Blue,1,2199,Robo-Lions,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,4,0,0,0,4,1,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 17:18:19 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,88,Blue,2,888,Robotiators,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 17:17:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,88,Blue,3,3748,Ragnarok Robotics,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,1,0,0,0,0,0,4,1,2,0,0,,DJ,Sat Apr 05 2025 17:17:57 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,88,Red,1,3373,Team RoboHawk,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,,Pp,Sat Apr 05 2025 17:17:45 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,88,Red,2,1111,Power Hawks Robotics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,3,3,0,,Jaxon  Spoon,Sat Apr 05 2025 17:18:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,89,Blue,1,836,The RoboBees,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,4,0,0,0,1,0,2,0,0,0,0,0,3,0,1,,Isaac Hassett,Sat Apr 05 2025 17:23:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,89,Blue,2,8230,KoiBots,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,4,1,4,0,0,Chases during defense and is slightly aggressive. I think it played defense to slow down the other side,Megan,Sat Apr 05 2025 17:23:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,89,Blue,3,5115,Knight Riders,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,4,1,2,0,1,,DJ,Sat Apr 05 2025 17:25:19 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,89,Red,1,614,Night Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,0,,Pp,Sat Apr 05 2025 17:24:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,89,Red,2,6213,Team Quantum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,WHY ARE THEY HERE,Jaxon  Spoon,Sat Apr 05 2025 17:21:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,90,Blue,1,4821,CyberUs,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,1,2,0,0,,Isaac Hassett,Sat Apr 05 2025 17:31:45 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,90,Blue,2,116,Epsilon Delta,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,4,1,4,0,0,Was grabbing algae everywhere and scoring on the bardge,Megan,Sat Apr 05 2025 17:32:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,90,Blue,3,1418,Vae Victis,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,,DJ,Sat Apr 05 2025 17:31:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,90,Red,2,539,Titan Robotics,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Jaxon  Spoon,Sat Apr 05 2025 17:31:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Blue,1,6326,⚡ Baltimore Bolts ⚡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,Isaac Hassett,Sat Apr 05 2025 17:39:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Blue,2,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2,7,0,0,0,3,0,0,0,0,0,0,0,4,0,0,Very quick with scoring. Can pick up coral and doesn’t have to visit the coral station to get it.,Megan,Sat Apr 05 2025 17:40:28 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Blue,3,977,Cometbots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,,DJ,Sat Apr 05 2025 17:39:56 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Red,1,6802,Mean Caimans,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,,SP,Sat Apr 05 2025 17:39:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Red,2,422,The Mech Tech Dragons,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,2,4,1,4,0,0,2 second climb!!!,Pp,Sat Apr 05 2025 17:40:03 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,91,Red,3,346,RoboHawks,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,3,"Got stuck on a coral, so switched to algae after they figured it out",Adam,Sat Apr 05 2025 17:40:19 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Blue,1,1895,Lambda Corps,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,1,0,0,1,0,0,0,0,0,4,1,2,0,0,,Isaac Hassett,Sat Apr 05 2025 17:47:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Blue,2,1908,ShoreBots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,Couldn’t get oriented enough to climb,Megan,Sat Apr 05 2025 17:47:02 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Blue,3,8726,CryptoHawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,They were a pain in the butt.,Aubrey Harbaugh,Sat Apr 05 2025 17:46:43 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Red,1,2534,Lumberjack Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,1,2,0,0,,SP,Sat Apr 05 2025 17:48:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Red,2,620,Warbots,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,1,0,0,0,1,0,0,0,4,0,0,,Pp,Sat Apr 05 2025 17:47:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,92,Red,3,122,NASA Knights,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,2,0,0,0,0,0,0,4,1,3,0,0,Probably better higher up. Strategy dictated their L1 scoring,Adam,Sat Apr 05 2025 17:47:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Blue,1,6863,Squirrels,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,1,,Isaac Hassett,Sat Apr 05 2025 17:53:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Blue,2,1727,REX,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,Very quick and clean lower level scorer,Megan,Sat Apr 05 2025 17:53:35 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Blue,3,2106,The Junkyard Dogs,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,2,0,3,0,2,1,0,0,2,1,4,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 17:53:06 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Red,1,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,4,1,1,0,0,malfunctioning bot,SP,Sat Apr 05 2025 17:56:02 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Red,2,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,2,0,0,0,0,0,4,1,3,0,0,,Pp,Sat Apr 05 2025 17:52:58 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,93,Red,3,2890,The Hawk Collective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Couldn't stop any of the three robots on the other side, didn't even block the coral station",Adam,Sat Apr 05 2025 17:53:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Blue,1,611,Saxons,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Isaac Hassett,Sat Apr 05 2025 18:00:05 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Blue,2,1885,Comet Robotics,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 18:01:07 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Blue,3,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,Also a pain in the butt,Aubrey Harbaugh,Sat Apr 05 2025 18:00:00 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Red,1,888,Robotiators,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0,4,0,3,,SP,Sat Apr 05 2025 18:00:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Red,2,1111,Power Hawks Robotics,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Pp,Sat Apr 05 2025 18:00:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,94,Red,3,8622,The CyBirds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,2,0,0,0,0,0,0,0,2,0,0,"Really slow, slow elevator as well",Adam,Sat Apr 05 2025 18:00:06 GMT-0400 (Eastern Daylight Time)
